State,County,Percent_Fair_or_Poor_Health,Average_Number_of_Physically_Unhealthy_Days,Average_Number_of_Mentally_Unhealthy_Days,Percent_Smokers,Percent_Adults_with_Obesity,Food_Environment_Index,Percent_Physically_Inactive,Percent_With_Access_to_Exercise_Opportunities,Percent_Excessive_Drinking,Percent_Uninsured,Primary_Care_Physicians_Rate,Dentist_Rate,Mental_Health_Provider_Rate,Preventable_Hospitalization_Rate,Percent_Vaccinated,High_School_Graduation_Rate,Percent_Some_College,Percent_Unemployed,Percent_Single_Parent_Households,Social_Association_Rate,Violent_Crime_Rate,Polution_Average_Daily_PM2.5,Presence_of_Water_Violation,Percent_Severe_Housing_Problems,Percent_Drive_Alone_to_Work,Percent_Long_Commute,Percent_Adults_with_Diabetes,Percent_Limited_Access_to_Healthy_Foods,Median_Household_Income,Household_Income_(AIAN),Household_Income_(Asian),Household_Income_(Black),Household_Income_(Hispanic),Household_Income_(White),Population,Population_Black,Population_AIAN,Population_Asian,Population_NHPI,Population_Hispanic,Population_NHW,%_Insufficient_Sleep,Average_Traffic_Volume_per_Meter_of_Major_Roadways,%_Homeowners,%_Severe_Housing_Cost_Burden,%_Children_in_Poverty,Teen_Birth_Rate
Nevada,Lander,18,4.1,4.1,17,35,8.7,20,91,22,12,18,18,54,1453,19,92,41,3.7,44,7,620,4.8,0,8,59,23,16,6,79278,35938,,,107778,90172,5575,43,326,91,1,1262,3865,35,55,80,,,
Nevada,Lincoln,16,3.9,4.2,16,30,5.5,28,54,20,12,38,19,38,5390,33,86,58,4.5,16,0,39,4.6,0,9,82,14,8,32,55504,,,,,,5201,157,97,41,18,424,4377,32,21,74,,,
Nevada,Lyon,18,4.5,4.5,21,35,7.6,25,68,21,13,17,20,145,3485,37,84,56,5.4,27,5,270,8.3,0,16,80,46,12,9,59732,32583,56250,87917,52314,56544,55808,607,1862,911,187,9899,41483,35,115,71,,,
Nevada,Mineral,22,4.9,5,21,30,4.8,31,77,17,12,45,44,89,3969,23,84,41,5.5,65,0,135,5.5,0,15,77,16,13,34,44438,24911,,24583,,49006,4514,164,817,154,10,588,2774,35,85,68,,,
Nevada,Nye,19,4.3,4.5,18,34,6.2,29,22,18,13,29,20,168,4408,30,79,47,5.7,26,5.7,167,6.5,1,14,78,22,14,21,47031,29583,53534,45207,45854,46391,45346,1461,822,830,273,6791,34314,35,33,71,,,
Nevada,Pershing,20,4.1,4.1,18,35,8.1,28,23,23,15,0,45,60,2920,33,100,49,4.1,34,0,713,5.7,1,18,76,14,7,6,42522,38750,25947,,,52121,6666,288,302,87,19,1636,4314,36,61,74,,,
Nevada,Storey,16,3.9,4.2,15,25,8.7,25,41,19,9,0,0,149,2127,40,91,73,4.4,30,0,892,7.5,0,9,80,53,13,1,68236,,,,41500,66135,4029,63,75,97,19,307,3384,31,300,87,,,
Nevada,Washoe,16,3.9,4.2,15,23,7.9,18,92,24,12,74,70,318,3275,45,84,63,3.6,32,6.3,439,8.4,1,20,78,22,8,8,63636,47372,66039,39698,50865,65107,465735,10586,10328,26822,3443,115669,291709,32,1106,58,,,
Nevada,White Pine,19,4.2,4.2,18,33,7.5,24,59,21,11,63,32,338,2783,33,70,40,3.7,28,0,221,4.5,0,7,78,12,8,14,58942,38828,,,74035,62897,9475,465,480,114,19,1543,6773,35,202,74,,,
Nevada,Carson City,20,4.4,4.5,19,28,7.9,22,100,20,13,77,94,253,3912,44,71,58,4.7,42,8,291,7.2,0,18,80,24,11,5,56382,50417,68646,,49470,53603,55414,1045,1603,1410,189,13595,36979,34,224,56,,,
New Hampshire,Belknap,12,3.6,3.8,14,29,8.7,23,87,19,8,64,67,546,3227,49,88,66,2.5,32,11.7,239,6.8,1,16,81,37,9,4,64777,38795,65481,,61000,68624,61022,345,182,685,12,1034,57979,29,75,77,,,
New Hampshire,Carroll,13,3.6,4,15,27,9,22,81,16,9,92,72,228,3417,51,94,65,2.5,34,12.5,181,6.8,1,15,81,35,10,1,59413,,,,76360,61184,48779,266,172,361,20,788,46670,29,67,79,,,
New Hampshire,Cheshire,13,3.6,4.1,17,30,8.6,19,75,21,7,68,67,327,3060,44,89,67,2.5,30,9.2,187,8.3,1,17,78,28,9,3,60251,,69736,35795,31628,63106,76493,551,240,1322,35,1487,71839,32,75,70,,,
New Hampshire,Coos,15,3.8,4,17,34,8.2,26,74,17,8,114,63,190,3819,31,92,55,3.2,39,11.1,159,6.2,1,15,77,23,13,5,44259,,,,44583,45996,31589,274,153,192,2,581,29983,36,62,71,,,
New Hampshire,Grafton,12,3.5,4,13,24,8.5,19,90,20,8,197,82,447,3332,40,95,71,2.1,29,13.1,167,7,1,15,75,30,7,5,65163,50811,68345,,33816,63880,89786,979,348,3406,30,2271,81355,30,54,69,,,
New Hampshire,Hillsborough,12,3.4,3.7,14,28,8.5,23,92,20,7,88,81,306,4510,53,88,70,2.6,28,9.3,273,7.5,1,15,81,40,10,6,78714,44615,100121,50368,48232,80853,415247,10345,1340,18683,274,29202,349027,33,375,66,,,
New Hampshire,Merrimack,11,3.2,3.7,14,28,8.6,20,93,19,7,111,75,410,4171,53,88,70,2.2,27,13.8,158,7.7,1,15,81,38,9,5,74351,,73516,63275,66061,73225,151132,2186,436,3579,51,3402,139373,31,117,72,,,
New Hampshire,Rockingham,9,2.9,3.6,12,27,8.9,19,88,20,6,76,74,232,3961,53,93,76,2.8,23,9.6,117,7.9,1,13,84,46,9,6,93645,85139,85865,79524,83527,91068,309176,2406,697,6895,147,9823,285443,29,140,77,,,
New Hampshire,Strafford,14,3.8,4.3,17,30,8.4,24,89,22,7,64,73,251,5029,50,86,73,2.3,28,7.7,236,7.4,1,18,79,38,10,5,69919,,59833,,58807,71664,130090,1512,352,4876,61,3352,117789,33,114,66,,,
New Hampshire,Sullivan,13,3.4,4.5,16,33,8.6,27,78,20,7,74,39,174,3965,41,84,57,2.1,38,7.2,175,7.7,1,14,81,35,10,4,60034,56932,85480,208235,66130,60623,43144,282,170,461,5,723,40864,31,50,73,,,
New Jersey,Atlantic,21,4.4,4.4,16,30,7.6,30,91,17,10,84,57,158,5291,48,90,59,5.9,41,8.2,373,9.4,1,25,77,27,12,8,60826,40208,58909,34352,44349,73899,265429,38657,1755,22037,215,51019,148504,38,288,67,,,
New Jersey,Bergen,14,3.1,3.4,11,22,9.3,25,99,18,9,118,129,242,3231,50,95,77,3.4,19,9.8,84,9.9,1,21,69,41,8,1,100181,71217,107552,72185,73530,103212,936692,51581,4398,158538,848,192760,521354,38,965,64,,,
New Jersey,Burlington,14,3.4,4.2,12,29,8.5,24,82,19,6,84,75,684,5030,53,93,73,3.8,27,8.7,163,11.4,1,16,83,42,12,6,84470,83056,113587,72874,72185,88756,445384,74593,1488,23781,391,37101,298536,37,240,76,,,
New Jersey,Camden,19,3.9,4.2,16,31,8.1,29,90,18,8,103,80,298,6062,52,88,66,4.6,41,8.2,465,11.6,0,20,77,40,12,5,67135,29063,86571,45264,42259,80085,507078,94402,3235,30428,555,87433,285318,41,623,67,,,
New Jersey,Cape May,18,3.9,4.2,16,29,7.7,27,95,18,8,59,59,102,4259,51,88,63,8.4,27,13.4,236,9,0,20,80,24,10,9,62175,,24702,40250,50397,66151,92560,3800,316,935,72,7300,78867,34,86,78,,,
New Jersey,Cumberland,23,4.3,4.6,18,36,7.4,31,79,17,12,43,65,94,7535,47,81,40,6.5,50,9.5,516,9.9,1,23,81,31,12,10,51790,33250,51438,38383,39223,63203,150972,28104,2466,2243,204,47426,69262,40,60,64,,,
New Jersey,Essex,19,3.9,3.8,14,29,7.6,28,100,16,12,84,92,211,5519,43,87,62,5.2,44,8.1,606,9.9,1,29,61,45,11,1,62875,37216,118048,41677,44065,104252,799767,308934,5956,46356,1066,188317,244088,44,1347,44,,,
New Jersey,Gloucester,16,3.5,4,16,31,8.2,28,83,21,6,54,45,116,5981,49,93,70,4.2,25,8.6,116,10.9,1,16,85,49,10,9,81315,207750,108947,54568,64306,88586,291408,30206,810,9032,207,18639,227681,37,233,80,,,
New Jersey,Hudson,20,4,3.9,15,24,8.7,29,100,19,13,51,63,64,5928,37,85,71,3.9,41,5,342,9.9,0,29,37,52,8,0,73337,49327,104549,47566,46622,91738,676061,72326,7526,111027,1320,290058,194513,41,980,31,,,
New Jersey,Hunterdon,11,2.8,3.5,13,20,9.5,19,89,22,5,121,84,241,3644,52,96,80,3.3,14,10.2,42,10.2,1,14,80,54,7,2,112335,,143393,66462,75195,113850,124714,3133,259,5246,265,8505,106110,34,223,83,,,
New Jersey,Mercer,15,3.3,3.8,14,26,8.4,24,99,19,10,101,82,322,4746,51,90,65,3.7,32,11.3,375,8.8,1,19,71,32,9,4,79979,58267,146858,46061,49851,98146,369811,72305,2235,42984,806,67083,180440,37,417,64,,,
New Jersey,Middlesex,14,3.2,3.6,11,26,8.8,26,97,16,8,92,88,183,4227,50,90,74,3.6,25,6.6,149,9.7,1,21,73,46,11,4,87666,81453,120746,74137,61396,85158,829685,80081,5315,207895,959,179145,350626,40,843,63,,,
New Jersey,Monmouth,14,3.6,4,13,25,8.8,24,95,21,7,116,106,262,4289,50,94,76,3.7,22,9.1,150,9.9,1,20,76,43,9,5,99223,41738,140432,49926,64867,101346,621354,42338,1730,35218,416,68677,466016,37,328,74,,,
New Jersey,Morris,13,2.8,3.5,12,21,9.3,21,95,19,6,103,114,271,2916,54,95,82,3.3,15,10.9,63,10,1,16,80,44,8,4,112396,78091,135303,77549,83057,114762,494228,15955,1550,53118,207,67765,349725,33,403,74,,,
New Jersey,Ocean,15,3.8,4.2,14,28,8.2,29,90,19,8,44,63,157,4246,50,91,67,4.3,19,7.3,99,7.8,1,20,83,43,11,9,68483,12941,86792,59913,63128,68617,601651,18201,1620,11679,252,56862,507959,36,266,80,,,
New Jersey,Passaic,24,4,4.2,14,27,8.7,28,97,18,13,57,73,122,4219,45,90,55,5.1,38,7.3,382,9.7,1,31,71,39,9,2,71959,57222,102692,41745,45812,90477,503310,51132,7479,28961,1091,212823,205383,37,1007,53,,,
New Jersey,Salem,19,4.4,4.7,18,37,8,30,70,18,8,33,34,107,7580,49,87,58,5.4,39,12.6,266,10.9,1,18,84,37,14,3,64524,25972,56522,31829,39741,73450,62607,8386,373,660,31,5938,46265,38,107,70,,,
New Jersey,Somerset,12,2.8,3.5,11,22,9.3,20,97,16,6,116,98,269,3398,53,94,80,3.4,17,9.6,64,9.9,0,16,78,46,7,3,119731,68125,158150,82892,73326,117402,331164,31129,1198,61439,271,49623,183639,37,320,76,,,
New Jersey,Sussex,13,3.3,3.7,14,28,9,26,94,22,6,49,72,159,3533,51,95,71,4,19,8.6,54,9.1,1,16,84,58,9,6,92284,,120848,93706,84467,90455,140799,2985,397,2823,59,12168,120784,40,70,82,,,
New Jersey,Union,19,3.5,3.9,13,25,8.9,24,100,18,11,66,86,187,4149,47,88,64,4.3,34,8.5,357,10.4,0,26,68,43,8,1,80737,72959,125477,60118,56574,102311,558067,116828,4272,31722,658,180440,222049,39,1047,59,,,
New Jersey,Warren,15,3.5,4.1,14,30,8.6,28,97,19,7,59,73,202,4509,52,93,70,3.8,25,9.6,71,10,0,16,81,56,10,6,77571,71295,84665,86875,54329,79875,105779,5065,328,3129,91,10277,85776,37,187,72,,,
New Mexico,Bernalillo,18,4.1,4.6,15,23,7.3,17,91,16,10,103,85,458,2420,42,68,68,4.5,40,7.9,945,6.9,1,19,80,25,7,7,51372,37473,67190,40790,43695,61578,678701,16931,42255,19454,1017,341701,261180,31,627,63,,,
New Mexico,Catron,16,4.1,4.3,14,26,3.2,20,74,14,10,84,0,56,2616,25,85,61,6.4,49,8.4,158,4.3,0,8,56,25,11,45,34777,,,,37431,45536,3578,22,136,10,1,670,2697,27,2,92,,,
New Mexico,Chaves,23,4.7,4.6,17,34,6.8,26,71,16,12,68,51,125,4418,42,67,52,4.9,40,9.2,622,7.4,0,16,83,19,12,13,43527,36423,,,38668,49457,64689,918,1488,752,167,37002,25033,34,82,69,,,
New Mexico,Cibola,28,5.7,5.4,23,31,5,29,66,17,13,52,64,333,3336,42,68,49,6.3,57,4.8,543,5.2,1,20,76,26,14,22,38097,32653,,,38520,44213,26746,265,11726,169,30,10282,5097,34,72,70,,,
New Mexico,Colfax,24,4.6,4.7,17,28,5.1,28,76,14,9,41,33,925,2815,45,81,57,4.9,50,15.6,274,4.6,1,18,75,16,13,29,41592,,,,26150,46795,12110,69,343,100,28,5970,5664,32,82,69,,,
New Mexico,Curry,22,4.4,4.5,19,30,6,30,78,18,10,48,83,583,3177,40,78,62,4.1,39,11.8,407,7.1,1,17,84,9,7,15,47202,48958,36000,32176,35599,53545,49437,2808,1050,923,124,21114,23262,32,85,57,,,
New Mexico,De Baca,21,4.5,4.6,16,37,7.1,30,85,13,13,55,112,842,3143,13,88,40,4.6,30,27.3,218,5.9,1,4,74,14,26,7,35087,,,,30833,31058,1781,7,35,5,0,789,928,30,84,66,,,
New Mexico,Dona Ana,25,4.7,4.5,16,28,6.1,17,78,16,12,62,62,295,3781,40,83,61,5.7,38,6.1,283,7.8,1,19,81,22,9,19,38409,31311,43966,34258,32767,56019,217522,3502,5118,2916,376,149162,58582,31,197,62,,,
New Mexico,Eddy,19,4.2,4,16,35,7.1,28,70,19,9,33,29,121,3387,40,75,51,3.3,38,9.5,567,7.5,1,13,87,17,9,13,58320,,,64453,55060,69848,57900,750,1404,506,84,28829,26672,32,59,71,,,
New Mexico,Grant,20,4.3,4.1,14,27,6.5,19,78,15,8,83,51,523,2470,39,86,59,4.9,41,8.7,0,6,1,14,82,17,9,15,38341,,,18586,35095,43788,27346,195,673,256,45,13869,12467,31,100,70,,,
New Mexico,Guadalupe,24,4.4,4,15,35,7.5,27,55,16,8,45,69,1589,5961,33,87,50,5.5,42,6.8,512,5.5,1,6,84,17,12,16,29515,,,,24173,23813,4341,66,147,54,0,3440,691,31,129,65,,,
New Mexico,Harding,20,4.2,4.2,14,25,4,30,7,14,9,0,0,0,3658,35,0,77,5.3,30,0,0,5,1,12,64,46,8,41,37544,,,,30938,30417,655,2,14,2,0,298,351,29,3,63,,,
New Mexico,Hidalgo,25,4.7,4.5,17,25,6.5,29,47,15,10,0,165,212,3533,25,86,45,3.8,25,7,505,6.1,1,14,79,25,9,16,39882,,,,35893,38750,4240,43,54,23,8,2448,1663,32,91,70,,,
New Mexico,Lea,22,4.4,4.2,17,33,7.8,30,84,18,12,35,27,113,4937,25,86,41,4.1,32,10.6,439,7.6,1,14,85,18,11,4,51656,68720,,21089,53901,65906,69611,2358,1392,480,84,41323,24361,30,102,68,,,
New Mexico,Lincoln,18,4.1,4.3,16,23,6.3,25,85,14,13,67,36,522,3392,37,82,56,4.6,31,16,380,5.6,1,19,77,21,12,18,45095,,,,38222,49906,19556,115,848,129,31,6604,11939,27,118,77,,,
New Mexico,Los Alamos,10,3.1,3.5,11,23,7.9,13,99,20,3,149,94,204,1659,48,87,88,3.4,14,17.1,178,5,0,7,77,9,6,5,124947,107273,112600,,92404,118021,19101,267,254,1235,20,3482,13644,27,142,74,,,
New Mexico,Luna,27,5.4,4.8,19,33,5.3,27,70,14,13,37,38,154,3968,31,68,35,11.9,42,6.2,701,6.9,0,18,81,15,11,17,30570,,,,25299,30394,23963,229,546,255,42,16205,6934,31,74,60,,,
New Mexico,McKinley,26,5.8,5.3,22,39,2.2,26,43,15,17,79,68,169,5322,50,66,48,7.1,54,5.5,710,6,1,30,73,32,17,41,33976,27394,56094,,48252,57250,72290,338,57285,756,39,10419,6101,36,90,71,,,
New Mexico,Mora,34,5.7,5,19,27,7.1,22,28,12,10,0,44,111,1771,38,73,71,6.1,36,0,120,4.3,0,20,66,56,14,16,34491,,,,,,4506,16,134,26,1,3649,777,33,6,75,,,
New Mexico,Otero,22,4.3,4.3,19,31,6,23,55,19,11,43,51,267,2826,35,75,59,4.9,35,8.4,355,6.7,1,15,80,16,10,15,42701,32434,27035,37830,34690,49019,66781,2223,5668,1016,186,25857,32302,34,60,65,,,
New Mexico,Quay,23,4.6,4.5,17,30,6.9,27,70,13,9,36,36,1430,1903,36,70,50,4.8,53,15.7,480,5.9,0,7,76,15,8,7,33085,,70648,30078,22222,29104,8253,128,224,102,19,3789,4046,32,51,64,,,
New Mexico,Rio Arriba,26,5,4.6,18,28,6.2,23,76,14,12,41,72,492,3574,36,73,54,5.2,55,6.1,602,5.4,1,14,0,0,9,23,41511,,,,,,39006,162,7528,299,87,27787,4966,32,98,77,,,
New Mexico,Roosevelt,22,4.7,4.7,18,29,6,30,80,18,13,37,37,272,6353,24,81,53,4.3,35,11.7,478,6.9,0,20,79,23,8,14,41700,43750,,,35596,45942,18743,389,419,267,39,8042,9578,31,78,61,,,
New Mexico,Sandoval,16,3.9,4.3,16,25,6.9,13,85,19,10,61,45,335,2807,42,77,62,5,30,4.7,246,7,1,16,79,46,7,13,57036,36443,65833,70331,53642,65726,145179,2943,20378,2411,289,57157,62588,31,144,78,,,
New Mexico,San Juan,22,5.2,4.9,22,33,5.5,24,56,16,14,56,94,223,3442,49,67,56,5.8,41,6.9,744,6.5,1,17,83,31,13,18,46578,36342,55721,42019,45472,61479,125043,718,51359,797,86,25664,47493,33,132,72,,,
New Mexico,San Miguel,29,5.2,4.7,18,29,5.5,23,66,13,9,58,40,993,3900,36,73,57,5.9,52,5.8,480,5.4,1,20,75,29,14,28,35292,,,100727,29295,42679,27591,435,881,417,50,21373,4923,35,57,71,,,
New Mexico,Santa Fe,17,4,3.9,14,14,7.4,12,79,16,13,112,87,709,1965,42,68,56,4.1,41,9.3,326,6.1,1,18,79,27,6,11,60187,45365,82000,62007,50074,68761,150056,1234,6369,2361,297,76649,64501,26,289,70,,,
New Mexico,Sierra,20,4.5,4.5,16,27,5.3,27,87,14,10,36,82,201,3203,21,85,44,7.1,59,11.7,532,5.5,0,15,78,14,14,21,31741,33750,,,28072,30856,10968,75,332,89,5,3389,7053,31,97,76,,,
New Mexico,Socorro,24,4.9,4.7,19,34,5.7,25,53,15,12,42,48,167,2517,40,69,46,5.3,44,4.2,515,5.2,0,14,66,19,17,22,33989,15804,,,33208,43811,16735,168,2441,336,22,8341,5650,32,91,74,,,
New Mexico,Taos,22,4.7,4.6,16,19,6.1,14,83,17,13,88,58,810,2405,41,73,59,6.5,45,10.7,417,4.8,1,19,66,26,6,21,38405,30606,,,33382,44091,32835,159,2447,353,40,18689,11636,31,73,76,,,
New Mexico,Torrance,23,4.7,4.6,20,25,5.5,26,9,15,10,6,19,148,1745,34,79,45,7.6,35,5.8,396,5.8,1,22,79,44,7,19,39123,,,,30824,39755,15591,210,657,96,42,6831,7872,31,42,83,,,
New Mexico,Union,18,4,4,15,32,7,27,76,18,11,24,0,898,3248,23,79,45,3.3,42,14.3,130,4.9,1,9,78,27,13,11,40426,,,,28676,46667,4118,78,139,28,2,1755,2151,32,101,70,,,
New Mexico,Valencia,23,4.6,4.3,17,32,6.1,22,48,14,11,32,25,218,2327,39,74,50,5.5,37,5.5,917,6.3,1,18,82,45,13,24,46365,34844,95735,34615,39504,51909,76456,767,4749,633,143,46654,24723,34,84,81,,,
New York,Albany,14,3.3,4.3,15,27,8,22,92,20,4,100,92,356,4274,52,84,77,3.7,38,14.7,348,9.1,1,16,76,21,9,5,64536,46902,81778,32005,38522,73077,307117,39292,911,20834,207,18737,220533,34,2107,57,,,
New York,Allegany,14,3.7,4.3,17,36,8.1,29,62,20,6,43,32,222,5268,47,88,61,5.6,34,15.8,195,8.5,1,14,76,29,11,3,46262,34239,,41406,19141,47271,46430,593,147,601,19,779,43781,36,27,75,,,
New York,Bronx,27,4.7,4.1,16,29,7.7,31,100,16,9,57,51,206,5421,38,68,51,5.7,60,2.6,586,10.3,0,39,23,53,13,0,38566,30884,52028,40681,32257,62230,1432132,418506,41726,64447,5940,807228,130764,40,3706,20,,,
New York,Broome,16,3.9,4.1,16,28,8,23,89,22,5,82,73,213,4163,51,83,67,4.9,36,11.7,315,8.9,0,16,81,15,11,3,50928,18534,40927,22036,29909,53621,191659,10483,514,8485,128,8321,159071,35,663,65,,,
New York,Cattaraugus,16,3.9,4.5,17,38,8.1,27,63,19,6,47,44,125,5371,46,85,56,5.3,36,15.1,197,9.3,1,15,83,27,13,3,48017,28625,66316,,34375,48269,76840,1059,2726,670,29,1632,69458,38,267,71,,,
New York,Cayuga,14,3.5,4,16,34,8.6,25,80,21,5,27,48,189,5932,55,83,59,4.5,39,10.2,241,8.3,0,12,84,33,12,2,52945,41875,94464,29821,33125,57605,77145,3059,360,499,53,2348,69454,35,255,71,,,
New York,Chautauqua,18,4.1,4.5,17,33,7.8,28,80,19,5,53,57,166,3728,51,83,58,5,37,17.1,271,9.6,1,16,81,19,12,7,45689,,,19898,22873,47213,127939,2736,912,871,67,10005,111462,38,228,70,,,
New York,Chemung,15,3.6,4.1,17,36,7.8,28,83,21,4,76,58,288,5214,52,76,60,4.7,38,11.2,193,8.3,0,14,83,19,12,6,52565,,120729,29871,23167,54541,84254,5077,294,1260,30,2683,72612,37,438,68,,,
New York,Chenango,15,3.7,4.4,16,39,8.5,24,74,20,5,38,36,196,4060,49,85,57,4.7,37,11.1,183,8.2,0,14,77,34,13,2,50312,86034,,71613,69375,50290,47536,424,198,309,8,1062,44955,32,168,75,,,
New York,Clinton,15,3.6,4.2,17,35,7.6,27,74,21,5,69,61,263,5515,49,87,54,4.4,35,7.8,157,6.7,0,14,80,21,12,10,55517,,40729,50208,57019,55525,80695,3264,329,1177,34,2402,72470,38,199,68,,,
New York,Columbia,14,3.4,4.1,15,24,8.5,20,74,20,6,50,42,170,4671,50,83,62,3.3,36,10.4,146,8.5,0,15,76,36,8,5,64916,103750,52426,36029,56250,64987,59916,2802,197,1176,33,2909,51736,32,69,72,,,
New York,Cortland,13,3.5,4.1,15,35,8.1,25,87,22,4,42,33,349,4504,53,88,62,5.1,33,10.7,90,7.9,1,14,78,29,12,3,51751,,,,32841,55240,47823,800,171,539,17,1310,44222,32,324,66,,,
New York,Delaware,15,3.7,4.1,16,30,8.5,26,61,19,7,31,25,124,3573,47,87,54,4.8,41,14.2,193,7.9,0,17,75,32,9,1,47382,31375,55469,25658,39732,49285,44527,766,166,463,23,1777,40928,32,48,74,,,
New York,Dutchess,15,3.5,4,15,27,8.6,21,86,21,5,68,73,283,4084,50,86,68,3.7,26,7.3,204,9.3,1,21,76,44,9,6,79604,68977,123918,50765,63255,81752,293718,30698,1368,11138,236,36670,209066,35,727,69,,,
New York,Erie,16,3.8,4.2,17,30,7.8,26,96,22,4,80,83,309,3944,46,84,73,4.4,37,10.1,428,10.7,1,15,82,24,11,6,56375,24135,50505,30686,28629,63342,919719,120415,6890,34265,437,52409,691721,36,1170,65,,,
New York,Essex,11,3.3,3.9,14,29,8.7,22,100,20,5,42,32,155,3563,52,91,58,4.9,36,14.5,167,6.6,1,13,79,27,11,2,54376,,51250,,,56676,37300,867,196,293,20,1122,34423,34,91,76,,,
New York,Franklin,16,3.7,4.2,19,34,7.5,29,65,20,7,59,46,274,3532,46,86,50,5.2,43,9.6,183,7.4,0,13,78,23,13,9,48722,46747,175313,,46354,52509,50293,2824,3814,238,13,1805,41105,36,148,72,,,
New York,Fulton,16,4,4.4,18,34,8.2,28,81,18,6,39,26,188,5417,50,78,55,5.1,44,8.4,204,8,0,14,83,33,13,3,51388,,77500,,26373,50449,53591,1063,161,373,21,1731,49564,36,111,71,,,
New York,Genesee,14,3.5,4.2,16,37,8.6,30,64,21,5,31,38,162,3895,47,91,65,4.2,32,12.3,220,9.1,0,12,84,33,14,1,58925,43971,159196,28750,31926,62709,57511,1588,665,380,7,1952,51966,36,177,73,,,
New York,Greene,14,3.5,4.1,15,28,8.2,25,78,20,6,36,38,84,4523,45,87,50,4.5,29,9.5,225,8.2,1,18,81,42,10,6,54514,,98462,64026,41641,53579,47491,2652,216,615,22,2871,40357,33,40,74,,,
New York,Hamilton,14,3.5,4.1,14,30,7.7,20,100,18,7,22,0,68,2669,53,96,56,6.8,31,20.1,74,6.6,0,16,82,38,11,12,59020,,,,,,4434,42,14,35,4,76,4204,27,20,86,,,
New York,Herkimer,16,4,4.3,18,32,7.9,29,74,19,5,32,36,49,4994,49,85,60,4.9,33,10.9,211,7.8,1,11,80,31,12,7,53168,,,,58005,52386,61833,748,206,357,19,1377,58400,37,392,72,,,
New York,Jefferson,16,4,4.1,16,34,7.7,27,60,22,5,51,89,207,4791,51,86,65,5.6,32,10.9,213,7.8,1,14,77,18,12,6,52798,43977,45509,50945,45430,53460,111755,6946,732,1877,355,8701,90776,37,112,56,,,
New York,Kings,18,3.6,3.8,14,23,7.5,26,100,18,8,64,64,220,4793,36,74,67,4.2,36,5,586,10.1,0,34,19,60,10,0,60862,43401,60756,45326,40539,77250,2582830,773541,23841,327010,2961,492700,940818,41,3627,30,,,
New York,Lewis,14,3.6,4.2,16,39,8,29,58,20,6,64,19,212,5410,54,92,55,5.5,28,16.6,132,7,1,12,79,32,12,6,52660,73500,35583,,38929,52791,26447,172,90,115,32,473,25333,34,35,79,,,
New York,Livingston,15,3.7,4.3,15,36,8.2,23,74,21,4,42,52,117,5611,49,89,60,4.3,32,13,123,8.5,1,14,81,41,12,5,61027,41471,59583,21333,44531,57130,63227,1602,234,859,32,2310,57374,32,125,73,,,
New York,Madison,13,3.3,3.9,15,30,8.7,24,74,21,5,56,37,198,4447,48,86,65,4.8,30,9,151,8,1,12,81,38,10,1,59114,48152,110625,63500,75208,60005,70795,1174,533,638,26,1654,65870,36,171,77,,,
New York,Monroe,14,3.5,4.1,15,29,7.9,23,95,20,5,103,82,275,4800,51,83,73,4.3,41,9,326,8.9,0,16,81,18,9,6,60240,26174,62159,30034,31331,66410,742474,108599,3079,27572,530,67064,521782,33,1632,64,,,
New York,Montgomery,17,4,4.5,17,35,7.8,31,61,19,6,53,63,85,6304,47,76,59,5.1,41,8.5,142,8.2,1,17,79,39,11,8,43799,,35982,35517,26819,49543,49455,1008,301,447,65,7369,39816,36,342,68,,,
New York,Nassau,12,2.9,3.5,11,24,9.7,23,99,18,5,140,121,302,3588,52,91,76,3.5,19,8,144,10,0,21,69,46,9,0,115301,64260,134979,94498,85256,117594,1358343,158018,7375,141953,1358,234061,805957,38,2597,81,,,
New York,New York,16,3.6,4,12,15,8.3,18,100,25,6,133,178,859,3082,46,75,84,3.7,40,12.9,586,10.8,0,24,6,67,7,0,84610,41650,79838,35596,37966,122852,1628701,202883,19200,208760,2921,421022,765212,34,4444,24,,,
New York,Niagara,14,3.6,4.2,17,34,8.1,29,84,23,5,44,51,111,5233,47,85,67,5.2,38,10.6,395,11,0,13,87,31,13,4,55013,38456,39044,26330,31758,57741,210433,14796,2384,2323,113,6562,179555,39,788,71,,,
New York,Oneida,16,3.8,4.4,17,33,8,26,88,20,6,72,56,164,4718,50,84,61,4.4,40,11.2,283,8.1,0,15,82,21,14,4,54096,36576,35767,27389,27135,56959,229577,14052,799,9553,163,13916,187252,35,532,67,,,
New York,Onondaga,14,3.4,4.6,16,30,8.1,22,95,21,5,94,77,253,4465,54,84,72,4,40,10.7,318,8.2,1,15,80,17,11,4,59786,39747,46613,31623,36629,65511,461809,50385,4295,17930,248,23428,353879,34,1061,65,,,
New York,Ontario,13,3.4,3.9,14,33,8.5,23,81,20,4,80,57,216,4490,53,90,74,3.9,30,9.6,153,8.5,1,13,83,35,11,5,62930,75850,85905,32037,35773,65262,109864,2479,400,1444,45,5517,98515,32,354,74,,,
New York,Orange,15,3.3,3.8,15,30,8.7,26,88,19,6,71,68,236,4559,50,87,62,3.9,23,7.4,245,9,1,23,74,44,10,5,75048,67917,95757,66549,64366,81929,381951,39714,3232,11260,437,80031,242727,36,490,68,,,
